,Date,Time,Latitude,Longitude,DtDate,Year,Month,Day,neighborhood
43,2011-08-29,7:05:08 PM,42.3946166666667,-88.0955966666667,2011-08-29,2011,8,29,
44,2011-08-29,7:05:18 PM,42.394290000000005,-88.0956,2011-08-29,2011,8,29,
45,2011-08-29,7:05:28 PM,42.3939566666667,-88.095485,2011-08-29,2011,8,29,
46,2011-08-29,7:05:38 PM,42.3936733333333,-88.0953716666667,2011-08-29,2011,8,29,
47,2011-08-29,7:05:48 PM,42.393331666666704,-88.0952216666667,2011-08-29,2011,8,29,
48,2011-08-29,7:05:58 PM,42.3930366666667,-88.0951433333333,2011-08-29,2011,8,29,
49,2011-08-29,7:06:08 PM,42.3926466666667,-88.0951383333333,2011-08-29,2011,8,29,
50,2011-08-29,7:06:18 PM,42.392348333333295,-88.09514,2011-08-29,2011,8,29,
51,2011-08-29,7:06:28 PM,42.392236666666705,-88.095455,2011-08-29,2011,8,29,
52,2011-08-29,7:06:38 PM,42.3922466666667,-88.09598000000001,2011-08-29,2011,8,29,
53,2011-08-29,7:06:48 PM,42.392463333333296,-88.096435,2011-08-29,2011,8,29,
54,2011-08-29,7:06:58 PM,42.392838333333295,-88.09644499999999,2011-08-29,2011,8,29,
55,2011-08-29,7:07:08 PM,42.39319333333329,-88.0964466666667,2011-08-29,2011,8,29,
56,2011-08-29,7:07:18 PM,42.393488333333295,-88.0962666666667,2011-08-29,2011,8,29,
57,2011-08-29,7:07:28 PM,42.393603333333296,-88.0959166666667,2011-08-29,2011,8,29,
58,2011-08-29,7:07:38 PM,42.3936783333333,-88.0955933333333,2011-08-29,2011,8,29,
59,2011-08-29,7:08:18 PM,42.392526666666704,-88.0951483333333,2011-08-29,2011,8,29,
60,2011-08-29,7:08:28 PM,42.392196666666706,-88.0951633333333,2011-08-29,2011,8,29,
61,2011-08-29,7:08:38 PM,42.39186,-88.09514,2011-08-29,2011,8,29,
62,2011-08-29,7:08:48 PM,42.391518333333295,-88.0951433333333,2011-08-29,2011,8,29,
63,2011-08-29,7:08:58 PM,42.391296666666705,-88.0952033333333,2011-08-29,2011,8,29,
64,2011-08-29,7:09:08 PM,42.391275,-88.0956083333333,2011-08-29,2011,8,29,
65,2011-08-29,7:09:18 PM,42.39127,-88.096035,2011-08-29,2011,8,29,
66,2011-08-29,7:09:28 PM,42.3912383333333,-88.0964683333333,2011-08-29,2011,8,29,
67,2011-08-29,7:09:38 PM,42.3909516666667,-88.0964366666667,2011-08-29,2011,8,29,
68,2011-08-29,7:09:48 PM,42.3906416666667,-88.09644,2011-08-29,2011,8,29,
69,2011-08-29,7:09:58 PM,42.390335,-88.0964433333333,2011-08-29,2011,8,29,
70,2011-08-29,7:10:08 PM,42.3900483333333,-88.096435,2011-08-29,2011,8,29,
71,2011-08-29,7:10:18 PM,42.38987,-88.0962583333333,2011-08-29,2011,8,29,
72,2011-08-29,7:10:28 PM,42.389866666666705,-88.0958783333333,2011-08-29,2011,8,29,
73,2011-08-29,7:10:38 PM,42.389858333333294,-88.0954866666667,2011-08-29,2011,8,29,
74,2011-08-29,7:10:48 PM,42.389855,-88.09508000000001,2011-08-29,2011,8,29,
75,2011-08-29,7:10:58 PM,42.389843333333296,-88.0946666666667,2011-08-29,2011,8,29,
76,2011-08-29,7:11:08 PM,42.389835,-88.0942183333333,2011-08-29,2011,8,29,
77,2011-08-29,7:11:18 PM,42.389711666666706,-88.09391,2011-08-29,2011,8,29,
78,2011-08-29,7:11:28 PM,42.38946,-88.09389499999999,2011-08-29,2011,8,29,
79,2011-08-29,7:11:58 PM,42.3897216666667,-88.09383333333331,2011-08-29,2011,8,29,
80,2011-08-29,7:12:28 PM,42.3898566666667,-88.09490500000001,2011-08-29,2011,8,29,
81,2011-08-29,7:12:38 PM,42.390066666666705,-88.095155,2011-08-29,2011,8,29,
82,2011-08-29,7:12:48 PM,42.390570000000004,-88.0951433333333,2011-08-29,2011,8,29,
83,2011-08-29,7:12:58 PM,42.3909533333333,-88.095145,2011-08-29,2011,8,29,
84,2011-08-29,7:13:08 PM,42.391225,-88.0951533333333,2011-08-29,2011,8,29,
85,2011-08-29,7:13:18 PM,42.3915316666667,-88.095155,2011-08-29,2011,8,29,
86,2011-08-29,7:13:28 PM,42.391855,-88.0951716666667,2011-08-29,2011,8,29,
87,2011-08-29,7:14:08 PM,42.3929883333333,-88.09496999999999,2011-08-29,2011,8,29,
88,2011-08-29,7:14:18 PM,42.3930533333333,-88.094515,2011-08-29,2011,8,29,
89,2011-08-29,7:14:28 PM,42.3930933333333,-88.09405500000001,2011-08-29,2011,8,29,
90,2011-08-29,7:14:38 PM,42.3929016666667,-88.0938533333333,2011-08-29,2011,8,29,
91,2011-08-29,7:14:48 PM,42.3925866666667,-88.0938666666667,2011-08-29,2011,8,29,
92,2011-08-29,7:14:58 PM,42.3923083333333,-88.0938733333333,2011-08-29,2011,8,29,
93,2011-08-29,7:15:18 PM,42.3921833333333,-88.0937666666667,2011-08-29,2011,8,29,
94,2011-08-29,7:15:28 PM,42.392508333333296,-88.09384666666669,2011-08-29,2011,8,29,
95,2011-09-07,7:52:52 PM,41.9814333333333,-87.7877766666667,2011-09-07,2011,9,7,Norwood Park
96,2011-09-07,7:53:02 PM,41.9809983333333,-87.7877783333333,2011-09-07,2011,9,7,Norwood Park
97,2011-09-07,7:53:12 PM,41.98056,-87.7877616666667,2011-09-07,2011,9,7,Jefferson Park
98,2011-09-07,7:53:22 PM,41.9801983333333,-87.7877583333333,2011-09-07,2011,9,7,Jefferson Park
99,2011-09-07,7:53:32 PM,41.9797516666667,-87.78776500000001,2011-09-07,2011,9,7,Jefferson Park
100,2011-09-07,7:53:42 PM,41.9793516666667,-87.7877533333333,2011-09-07,2011,9,7,Jefferson Park
101,2011-09-07,7:53:52 PM,41.97885,-87.7877633333333,2011-09-07,2011,9,7,Jefferson Park
102,2011-09-07,7:54:02 PM,41.978398333333296,-87.7877733333333,2011-09-07,2011,9,7,Jefferson Park
103,2011-09-07,7:54:12 PM,41.977990000000005,-87.78775999999999,2011-09-07,2011,9,7,Jefferson Park
104,2011-09-07,7:54:22 PM,41.977495000000005,-87.7877783333333,2011-09-07,2011,9,7,Jefferson Park
105,2011-09-07,7:55:42 PM,41.975373333333295,-87.78783666666669,2011-09-07,2011,9,7,Jefferson Park
106,2011-09-07,7:55:52 PM,41.9748233333333,-87.7878416666667,2011-09-07,2011,9,7,Jefferson Park
107,2011-09-07,7:56:02 PM,41.9742833333333,-87.7878666666667,2011-09-07,2011,9,7,Jefferson Park
108,2011-09-07,7:56:12 PM,41.97381,-87.78788,2011-09-07,2011,9,7,Jefferson Park
109,2011-09-07,7:56:22 PM,41.9733533333333,-87.78788,2011-09-07,2011,9,7,Jefferson Park
110,2011-09-07,7:56:32 PM,41.972905,-87.7878933333333,2011-09-07,2011,9,7,Jefferson Park
111,2011-09-07,7:56:42 PM,41.972446666666706,-87.7878933333333,2011-09-07,2011,9,7,Jefferson Park
112,2011-09-07,7:56:52 PM,41.9719183333333,-87.7879216666667,2011-09-07,2011,9,7,Jefferson Park
113,2011-09-07,7:57:02 PM,41.9713833333333,-87.7879283333333,2011-09-07,2011,9,7,Jefferson Park
114,2011-09-07,7:57:12 PM,41.970898333333295,-87.78792,2011-09-07,2011,9,7,Jefferson Park
115,2011-09-07,7:57:22 PM,41.9704,-87.7879466666667,2011-09-07,2011,9,7,Jefferson Park
116,2011-09-07,7:57:32 PM,41.96987,-87.7879616666667,2011-09-07,2011,9,7,Jefferson Park
117,2011-09-07,7:57:42 PM,41.96934,-87.7879783333333,2011-09-07,2011,9,7,Jefferson Park
118,2011-09-07,7:58:12 PM,41.9685533333333,-87.78869499999999,2011-09-07,2011,9,7,
119,2011-09-07,7:58:22 PM,41.9685566666667,-87.7891083333333,2011-09-07,2011,9,7,
120,2011-09-07,7:58:32 PM,41.9687633333333,-87.7891483333333,2011-09-07,2011,9,7,
121,2011-09-07,7:59:02 PM,41.968866666666706,-87.789165,2011-09-07,2011,9,7,
122,2011-09-07,7:59:12 PM,41.969145000000005,-87.7891766666667,2011-09-07,2011,9,7,Norwood Park
123,2011-09-07,7:59:22 PM,41.969421666666705,-87.7892016666667,2011-09-07,2011,9,7,Norwood Park
124,2011-09-07,7:59:32 PM,41.969691666666705,-87.7892033333333,2011-09-07,2011,9,7,Norwood Park
125,2011-09-07,7:59:52 PM,41.9702533333333,-87.7892466666667,2011-09-07,2011,9,7,Norwood Park
126,2011-09-07,8:00:02 PM,41.970648333333294,-87.7892433333333,2011-09-07,2011,9,7,Norwood Park
127,2011-09-07,8:00:12 PM,41.9709966666667,-87.7892333333333,2011-09-07,2011,9,7,Norwood Park
128,2011-09-07,8:00:22 PM,41.9713833333333,-87.789225,2011-09-07,2011,9,7,Norwood Park
129,2011-09-07,8:00:32 PM,41.971709999999995,-87.78922666666669,2011-09-07,2011,9,7,Norwood Park
130,2011-09-07,8:00:42 PM,41.972065,-87.7892483333333,2011-09-07,2011,9,7,Norwood Park
131,2011-09-07,8:00:52 PM,41.972455,-87.7892433333333,2011-09-07,2011,9,7,Norwood Park
132,2011-09-07,8:01:02 PM,41.972809999999996,-87.7892466666667,2011-09-07,2011,9,7,Norwood Park
133,2011-09-07,8:01:12 PM,41.9731466666667,-87.7892366666667,2011-09-07,2011,9,7,Norwood Park
134,2011-09-07,8:01:22 PM,41.9734183333333,-87.7892183333333,2011-09-07,2011,9,7,Norwood Park
135,2011-09-07,8:01:42 PM,41.974101666666705,-87.7892283333333,2011-09-07,2011,9,7,Norwood Park
136,2011-09-07,8:01:52 PM,41.9745866666667,-87.7892166666667,2011-09-07,2011,9,7,Norwood Park
137,2011-09-07,8:02:02 PM,41.974948333333295,-87.7892083333333,2011-09-07,2011,9,7,Norwood Park
138,2011-09-07,8:02:32 PM,41.975466666666705,-87.7891733333333,2011-09-07,2011,9,7,Norwood Park
139,2011-09-07,8:02:42 PM,41.975953333333294,-87.78916,2011-09-07,2011,9,7,Norwood Park
140,2011-09-07,8:03:02 PM,41.976428333333295,-87.7891383333333,2011-09-07,2011,9,7,Norwood Park
141,2011-09-07,8:03:12 PM,41.976806666666704,-87.7891483333333,2011-09-07,2011,9,7,Norwood Park
142,2011-09-07,8:03:22 PM,41.9771966666667,-87.78914,2011-09-07,2011,9,7,Norwood Park
143,2011-09-07,8:03:32 PM,41.9775283333333,-87.7891566666667,2011-09-07,2011,9,7,Norwood Park
144,2011-09-07,8:03:42 PM,41.9779583333333,-87.7891516666667,2011-09-07,2011,9,7,Norwood Park
145,2011-09-07,8:03:52 PM,41.97835,-87.7891633333333,2011-09-07,2011,9,7,Norwood Park
146,2011-09-07,8:04:02 PM,41.978745,-87.7891433333333,2011-09-07,2011,9,7,Norwood Park
147,2011-09-07,8:04:12 PM,41.97916,-87.7891316666667,2011-09-07,2011,9,7,Norwood Park
148,2011-09-07,8:04:32 PM,41.9799,-87.789125,2011-09-07,2011,9,7,Norwood Park
149,2011-09-07,8:04:42 PM,41.980413333333296,-87.7891183333333,2011-09-07,2011,9,7,Norwood Park
150,2011-09-07,8:05:02 PM,41.980715000000004,-87.7897016666667,2011-09-07,2011,9,7,Norwood Park
151,2011-09-07,8:05:12 PM,41.980751666666706,-87.79012,2011-09-07,2011,9,7,Norwood Park
152,2011-09-07,8:05:22 PM,41.980585,-87.7902266666667,2011-09-07,2011,9,7,Norwood Park
153,2011-09-07,8:05:32 PM,41.9802516666667,-87.7902133333333,2011-09-07,2011,9,7,Norwood Park
154,2011-09-07,8:05:42 PM,41.97995,-87.7902183333333,2011-09-07,2011,9,7,Norwood Park
155,2011-09-07,8:05:52 PM,41.9795966666667,-87.7902083333333,2011-09-07,2011,9,7,Norwood Park
156,2011-09-07,8:06:02 PM,41.9793116666667,-87.790195,2011-09-07,2011,9,7,Norwood Park
157,2011-09-07,8:06:12 PM,41.979005,-87.7902033333333,2011-09-07,2011,9,7,Norwood Park
158,2011-09-07,8:06:22 PM,41.9786366666667,-87.7902016666667,2011-09-07,2011,9,7,Norwood Park
159,2011-09-07,8:06:32 PM,41.978331666666705,-87.79019833333331,2011-09-07,2011,9,7,Norwood Park
160,2011-09-07,8:06:52 PM,41.977709999999995,-87.790205,2011-09-07,2011,9,7,Norwood Park
161,2011-09-07,8:07:02 PM,41.977343333333295,-87.7902133333333,2011-09-07,2011,9,7,Norwood Park
162,2011-09-07,8:07:22 PM,41.97710666666671,-87.7902366666667,2011-09-07,2011,9,7,Norwood Park
163,2011-09-07,8:07:32 PM,41.9767066666667,-87.7902233333333,2011-09-07,2011,9,7,Norwood Park
164,2011-09-07,8:07:42 PM,41.9762983333333,-87.79024,2011-09-07,2011,9,7,Norwood Park
165,2011-09-07,8:07:52 PM,41.975905,-87.7902516666667,2011-09-07,2011,9,7,Norwood Park
166,2011-09-07,8:08:02 PM,41.9755883333333,-87.7902416666667,2011-09-07,2011,9,7,Norwood Park
167,2011-09-07,8:08:12 PM,41.97526,-87.790225,2011-09-07,2011,9,7,Norwood Park
168,2011-09-07,8:08:22 PM,41.9748033333333,-87.7902466666667,2011-09-07,2011,9,7,Norwood Park
169,2011-09-07,8:08:32 PM,41.97428,-87.79024333333331,2011-09-07,2011,9,7,Norwood Park
170,2011-09-07,8:08:42 PM,41.973785,-87.790255,2011-09-07,2011,9,7,Norwood Park
171,2011-09-07,8:08:52 PM,41.973175,-87.7902683333333,2011-09-07,2011,9,7,Norwood Park
172,2011-09-07,8:09:02 PM,41.972635,-87.79028000000001,2011-09-07,2011,9,7,Norwood Park
173,2011-09-07,8:09:12 PM,41.97225833333329,-87.7902966666667,2011-09-07,2011,9,7,Norwood Park
174,2011-09-07,8:09:22 PM,41.971703333333295,-87.7903133333333,2011-09-07,2011,9,7,Norwood Park
175,2011-09-07,8:09:32 PM,41.971109999999996,-87.7903216666667,2011-09-07,2011,9,7,Norwood Park
176,2011-09-07,8:09:42 PM,41.9706166666667,-87.79034,2011-09-07,2011,9,7,Norwood Park
177,2011-09-07,8:09:52 PM,41.970415,-87.7904883333333,2011-09-07,2011,9,7,Norwood Park
178,2011-09-07,8:10:32 PM,41.970898333333295,-87.79150666666669,2011-09-07,2011,9,7,Norwood Park
179,2011-09-07,8:10:42 PM,41.971325,-87.7915033333333,2011-09-07,2011,9,7,Norwood Park
180,2011-09-07,8:10:52 PM,41.971793333333295,-87.791505,2011-09-07,2011,9,7,Norwood Park
181,2011-09-07,8:11:02 PM,41.9722316666667,-87.7915216666667,2011-09-07,2011,9,7,Norwood Park
182,2011-09-07,8:11:12 PM,41.9727233333333,-87.791525,2011-09-07,2011,9,7,Norwood Park
183,2011-09-07,8:11:22 PM,41.9732383333333,-87.7915283333333,2011-09-07,2011,9,7,Norwood Park
184,2011-09-07,8:11:32 PM,41.973684999999996,-87.7915333333333,2011-09-07,2011,9,7,Norwood Park
185,2011-09-07,8:11:42 PM,41.9742433333333,-87.791545,2011-09-07,2011,9,7,Norwood Park
186,2011-09-07,8:11:52 PM,41.974731666666706,-87.79154,2011-09-07,2011,9,7,Norwood Park
187,2011-09-07,8:12:02 PM,41.9752316666667,-87.791545,2011-09-07,2011,9,7,Norwood Park
188,2011-09-07,8:12:32 PM,41.97568333333329,-87.7915766666667,2011-09-07,2011,9,7,Norwood Park
189,2011-09-07,8:12:42 PM,41.976125,-87.79159666666669,2011-09-07,2011,9,7,Norwood Park
190,2011-09-07,8:12:52 PM,41.97661,-87.79159,2011-09-07,2011,9,7,Norwood Park
191,2011-09-07,8:13:02 PM,41.97706166666671,-87.791575,2011-09-07,2011,9,7,Norwood Park
192,2011-09-07,8:13:12 PM,41.9774516666667,-87.7915616666667,2011-09-07,2011,9,7,Norwood Park
193,2011-09-07,8:13:22 PM,41.9779366666667,-87.7915466666667,2011-09-07,2011,9,7,Norwood Park
194,2011-09-07,8:13:32 PM,41.9784333333333,-87.7915366666667,2011-09-07,2011,9,7,Norwood Park
195,2011-09-07,8:13:42 PM,41.97887,-87.7915283333333,2011-09-07,2011,9,7,Norwood Park
196,2011-09-07,8:13:52 PM,41.978984999999994,-87.79125,2011-09-07,2011,9,7,Norwood Park
197,2011-09-07,8:14:02 PM,41.979003333333296,-87.7907383333333,2011-09-07,2011,9,7,Norwood Park
198,2011-09-07,8:14:12 PM,41.9792083333333,-87.79035,2011-09-07,2011,9,7,Norwood Park
199,2011-09-07,8:14:22 PM,41.979698333333296,-87.79034166666669,2011-09-07,2011,9,7,Norwood Park
200,2011-09-07,8:14:32 PM,41.980188333333295,-87.790335,2011-09-07,2011,9,7,Norwood Park
201,2011-09-07,8:14:42 PM,41.980656666666704,-87.7903283333333,2011-09-07,2011,9,7,Norwood Park
202,2011-09-07,8:14:52 PM,41.980805,-87.7907416666667,2011-09-07,2011,9,7,Norwood Park
203,2011-09-07,8:15:02 PM,41.98082166666671,-87.79143499999999,2011-09-07,2011,9,7,Norwood Park
204,2011-09-07,8:15:12 PM,41.980841666666706,-87.7920583333333,2011-09-07,2011,9,7,Norwood Park
205,2011-09-07,8:15:42 PM,41.980405,-87.7926283333333,2011-09-07,2011,9,7,Norwood Park
206,2011-09-07,8:17:22 PM,41.977661666666705,-87.7926816666667,2011-09-07,2011,9,7,Norwood Park
207,2011-09-07,8:17:32 PM,41.9771,-87.79268,2011-09-07,2011,9,7,Norwood Park
208,2011-09-07,8:17:42 PM,41.97654666666671,-87.7926883333333,2011-09-07,2011,9,7,Norwood Park
209,2011-09-07,8:17:52 PM,41.9759966666667,-87.7927083333333,2011-09-07,2011,9,7,Norwood Park
210,2011-09-07,8:18:02 PM,41.9755866666667,-87.79271,2011-09-07,2011,9,7,Norwood Park
211,2011-09-07,8:18:12 PM,41.975131666666705,-87.7927016666667,2011-09-07,2011,9,7,Norwood Park
212,2011-09-07,8:18:22 PM,41.9747116666667,-87.792675,2011-09-07,2011,9,7,Norwood Park
213,2011-09-07,8:18:32 PM,41.97419,-87.79271,2011-09-07,2011,9,7,Norwood Park
214,2011-09-07,8:18:42 PM,41.9737,-87.792705,2011-09-07,2011,9,7,Norwood Park
215,2011-09-07,8:18:52 PM,41.9731483333333,-87.79271999999999,2011-09-07,2011,9,7,Norwood Park
216,2011-09-07,8:19:02 PM,41.9726283333333,-87.7927333333333,2011-09-07,2011,9,7,Norwood Park
217,2011-09-07,8:19:12 PM,41.9722033333333,-87.79274000000001,2011-09-07,2011,9,7,Norwood Park
218,2011-09-07,8:19:22 PM,41.9716916666667,-87.79276,2011-09-07,2011,9,7,Norwood Park
219,2011-09-07,8:19:32 PM,41.971123333333296,-87.7927666666667,2011-09-07,2011,9,7,Norwood Park
220,2011-09-07,8:19:42 PM,41.970625,-87.7927816666667,2011-09-07,2011,9,7,Norwood Park
221,2011-09-07,8:19:52 PM,41.9701266666667,-87.7928,2011-09-07,2011,9,7,Norwood Park
222,2011-09-07,8:20:02 PM,41.969605,-87.7927916666667,2011-09-07,2011,9,7,Norwood Park
223,2011-09-07,8:20:12 PM,41.969055,-87.79281,2011-09-07,2011,9,7,Norwood Park
224,2011-09-07,8:20:42 PM,41.968615,-87.7930466666667,2011-09-07,2011,9,7,
225,2011-09-07,8:20:52 PM,41.96859,-87.7938466666667,2011-09-07,2011,9,7,
226,2011-09-07,8:21:02 PM,41.9687816666667,-87.79401666666669,2011-09-07,2011,9,7,
227,2011-09-07,8:21:12 PM,41.969238333333294,-87.79403,2011-09-07,2011,9,7,Norwood Park
228,2011-09-07,8:21:22 PM,41.9697216666667,-87.79401666666669,2011-09-07,2011,9,7,Norwood Park
229,2011-09-07,8:21:32 PM,41.9701716666667,-87.794005,2011-09-07,2011,9,7,Norwood Park
230,2011-09-07,8:21:42 PM,41.970575,-87.794015,2011-09-07,2011,9,7,Norwood Park
231,2011-09-07,8:21:52 PM,41.971000000000004,-87.7940183333333,2011-09-07,2011,9,7,Norwood Park
232,2011-09-07,8:22:02 PM,41.971445,-87.79401,2011-09-07,2011,9,7,Norwood Park
233,2011-09-07,8:22:12 PM,41.971885,-87.79400333333331,2011-09-07,2011,9,7,Norwood Park
234,2011-09-07,8:22:22 PM,41.972441666666704,-87.79401,2011-09-07,2011,9,7,Norwood Park
235,2011-09-07,8:22:32 PM,41.973043333333294,-87.7939883333333,2011-09-07,2011,9,7,Norwood Park
236,2011-09-07,8:22:52 PM,41.974101666666705,-87.7939733333333,2011-09-07,2011,9,7,Norwood Park
237,2011-09-07,8:23:02 PM,41.97469,-87.79396,2011-09-07,2011,9,7,Norwood Park
238,2011-09-07,8:23:12 PM,41.975151666666704,-87.7939533333333,2011-09-07,2011,9,7,Norwood Park
239,2011-09-07,8:23:22 PM,41.975584999999995,-87.7939516666667,2011-09-07,2011,9,7,Norwood Park
240,2011-09-07,8:23:32 PM,41.97613,-87.7939433333333,2011-09-07,2011,9,7,Norwood Park
241,2011-09-07,8:23:42 PM,41.976620000000004,-87.79392666666669,2011-09-07,2011,9,7,Norwood Park
242,2011-09-07,8:23:52 PM,41.97707,-87.7939166666667,2011-09-07,2011,9,7,Norwood Park
243,2011-09-07,8:24:02 PM,41.9776633333333,-87.7939116666667,2011-09-07,2011,9,7,Norwood Park
244,2011-09-07,8:24:12 PM,41.9781366666667,-87.7939016666667,2011-09-07,2011,9,7,Norwood Park
245,2011-09-07,8:24:22 PM,41.978716666666706,-87.7939116666667,2011-09-07,2011,9,7,Norwood Park
246,2011-09-07,8:24:32 PM,41.979255,-87.7939016666667,2011-09-07,2011,9,7,Norwood Park
247,2011-09-07,8:24:42 PM,41.9797983333333,-87.7938983333333,2011-09-07,2011,9,7,Norwood Park
248,2011-09-07,8:26:12 PM,41.97803,-87.7950816666667,2011-09-07,2011,9,7,Norwood Park
249,2011-09-07,8:26:22 PM,41.9775216666667,-87.7950933333333,2011-09-07,2011,9,7,Norwood Park
250,2011-09-07,8:26:32 PM,41.977028333333294,-87.7951066666667,2011-09-07,2011,9,7,Norwood Park
251,2011-09-07,8:26:42 PM,41.976615,-87.7951133333333,2011-09-07,2011,9,7,Norwood Park
252,2011-09-07,8:26:52 PM,41.9762866666667,-87.7951216666667,2011-09-07,2011,9,7,Norwood Park
253,2011-09-07,8:27:02 PM,41.97585,-87.7951416666667,2011-09-07,2011,9,7,Norwood Park
254,2011-09-07,8:27:12 PM,41.9755066666667,-87.79513,2011-09-07,2011,9,7,Norwood Park
255,2011-09-07,8:27:22 PM,41.975063333333296,-87.7951033333333,2011-09-07,2011,9,7,Norwood Park
256,2011-09-07,8:27:32 PM,41.974526666666705,-87.795105,2011-09-07,2011,9,7,Norwood Park
257,2011-09-07,8:27:42 PM,41.9740383333333,-87.7951033333333,2011-09-07,2011,9,7,Norwood Park
258,2011-09-07,8:27:52 PM,41.97354,-87.79512,2011-09-07,2011,9,7,Norwood Park
259,2011-09-07,8:28:02 PM,41.9729916666667,-87.7951316666667,2011-09-07,2011,9,7,Norwood Park
260,2011-09-07,8:28:12 PM,41.972425,-87.7951466666667,2011-09-07,2011,9,7,Norwood Park
261,2011-09-07,8:28:22 PM,41.971858333333294,-87.7951583333333,2011-09-07,2011,9,7,Norwood Park
262,2011-09-07,8:28:32 PM,41.97137,-87.7951716666667,2011-09-07,2011,9,7,Norwood Park
263,2011-09-07,8:28:42 PM,41.97085,-87.7951833333333,2011-09-07,2011,9,7,Norwood Park
264,2011-09-07,8:28:52 PM,41.97038,-87.79518166666669,2011-09-07,2011,9,7,Norwood Park
265,2011-09-07,8:29:02 PM,41.969784999999995,-87.79519499999999,2011-09-07,2011,9,7,Norwood Park
